MinTemp,MaxTemp,Humidity3pm,WindGustSpeed,Sunshine,Rainfall,Latitude,Longitude
16.77218684236565,32.65597963095124,27.073693942209196,116.08424319099674,10.610379090832463,44.52529966789097,-39.01256193835974,125.8877253235724
-1.775547430091457,22.60316022703058,59.10965465625731,63.163613412991054,8.528819007629508,96.39154486337128,-20.364818629350175,142.51348526894276
4.157319627964926,42.55603434502677,82.32931395067935,79.82194123265404,8.207201880902106,156.97526101758538,-22.397352039536738,129.19762078791345
28.545445348490837,44.927492539096605,47.990351626735595,117.65733552907788,2.278302475759059,89.32802123580868,-27.702329546931637,126.52342571159377
-4.006633488595129,34.363666111609184,92.27822900729142,87.22249128651457,8.868076588269592,14.400699761391907,-13.932033686703921,142.38423793128382
-4.488400002529884,15.960313233150497,55.37698320129055,7.047450066614786,12.272380327412991,90.13279010726524,-34.741990823391085,142.35831762747117
30.8625496215276,0.026466543922058605,32.09296839281831,38.684588526910304,10.903356886312547,115.78401209282409,-16.670367912946695,142.8312169728116
-7.115040071376667,15.502339364063765,80.19156156576499,109.81509257719418,7.4176537938710645,215.65027739019595,-30.74611863731802,121.56720568137385
15.50688816468265,15.2791007164016,30.89752142280354,24.962934170521322,9.968056524622826,116.34449120863502,-21.614580079436514,167.27367472558032
15.990111444874305,34.76620495838557,7.399455141821613,42.01322253382784,11.081298531543878,19.564664209433168,-12.84215165534155,117.77966843005865
-2.88506632813358,12.459652333869736,23.09214765115748,123.28458009809292,6.767234120540102,172.66176384068683,-23.061616914467056,138.31565822531132
14.24291291947338,10.794430005516768,17.0141714882818,72.66451441519416,7.9023726161532055,81.41384346608977,-29.982709936744072,131.8663167072038
23.222022226816698,33.61673492416201,50.47759739282968,54.8629642878695,10.752955778106836,118.37221032848615,-15.885104005670652,161.49519937038298
10.08629681903577,20.982530999445906,19.45665219957871,86.8322070897052,13.012040259214984,23.305561269014586,-20.121805612751192,152.81904994762883
-7.942356273420772,33.930471144583066,60.88015544410515,133.1116310271388,11.23015701327647,185.7849187789238,-35.77621238527279,162.14127912869907
14.541564249516387,-1.6919934984304934,35.77516392848698,15.4608060956338,11.999826795400557,121.6268172018822,-25.71950263548283,118.39504764323708
-4.838964486134044,43.39023590160761,26.95973094834838,113.53981844200091,3.762854101621478,143.51465729419368,-36.124638749181095,166.9785485855134
17.674280641052476,25.55503254670575,79.27091057809282,38.33379775408949,2.4804395572909,201.407627193677,-14.844233448374872,116.3659377490535
-1.8607917882465577,36.76425644703616,80.88521241944032,53.01914246170713,4.603281405380215,97.50894504151431,-19.407713406617525,129.09662694242823
11.387791706247373,33.62507782801471,51.97343983142106,123.58557411639221,13.20882190571175,73.09760287087227,-20.896756895043822,155.71952442321418
-7.512775468022481,42.32565850641169,97.64123566322164,96.99305847223638,4.67580083662951,185.6712203230527,-25.122895974684585,125.24038697193902
2.4856649287437413,22.615477538111254,95.91070349134735,119.68765449190248,14.027498661909716,73.62513829512632,-38.6229919862248,118.07211332374116
-1.9322135489185648,37.01599532749407,55.37556826193378,76.40602913382057,10.137702017793744,26.91225299422436,-18.506600543707986,139.23111880826582
7.217796668353868,36.295140725872905,75.83869443596834,29.58227217801145,2.3567630732268463,21.856679051908138,-12.912812753043315,165.28530807136136
0.6156911753752841,30.399349918601523,98.47485964897135,16.36805057285413,10.00024203872877,43.48632134285103,-13.350557288736745,134.84290741086048
23.79438569096947,7.432941360111638,92.0942707945319,95.93512357902334,5.140014094992657,9.39990145645269,-24.873854632888044,131.32935203284023
6.468837113437216,12.868380757555725,90.43989565546732,99.86196256818954,6.022258761134586,185.97619963825966,-20.830493452969606,148.045018089018
29.60091699395437,34.565164908035946,34.46911814704333,57.283558598051144,5.436429199673976,192.6758106409741,-17.387527838234675,129.92180852184413
-5.416788407463622,33.81239530259589,61.60356591381178,100.20194411010196,1.9739924927667512,109.17228979684619,-31.191648869515415,115.26124429632827
-5.742470182072038,20.62943513931409,92.00299479839119,19.2051451657089,7.690986601032405,25.180740377778374,-37.64623243496612,127.93294200860352
22.353996208781123,3.837292299698089,94.48585275827143,15.937820926537938,9.485291602276932,83.12574981468212,-34.968699153827,155.93699362573813
-6.038676265990241,19.721836593232847,29.06826837755256,23.547498704773957,1.5997843432216026,186.23193430670622,-32.27706836811309,129.31914472492278
12.139994306109898,14.094070568997164,50.42852016639555,16.961857293597205,0.10744086660259967,162.22182400721383,-38.921186509953806,133.870570288867
28.04624277566051,39.54208863481316,18.83768605889146,40.809479291520375,12.324111999966515,96.72473603908017,-38.28510311380964,163.36090198152831
7.474633527154264,6.206517290876514,97.9168154753901,91.97279813284017,0.6878871470260695,159.73154192291983,-32.57604887658313,153.0306521624178
-3.748698109693831,10.627938086939626,51.61836551785529,51.605973497218244,5.739038648816592,5.2267254677765,-27.68970052229225,117.4522774437875
13.459501518940609,20.012167496153317,2.564653668223875,77.16853504627002,0.20761815374043927,88.59517712480778,-33.82951333900091,124.54716979258319
13.758649339063318,30.329053738970067,83.81257893092551,80.14495999179046,5.364103049773757,31.983268883167227,-37.11964554251476,152.56980196900923
28.185322362325515,8.316286614712338,48.701148127155086,129.92242076902323,10.361376198824091,11.828175536038001,-30.60941635849668,122.49894846547797
-4.286269119253538,45.35774059892582,91.32542078961238,71.89250497954012,1.936025455727157,101.73038025929118,-13.30928239604076,166.19216289825994
10.369696127995912,30.473328297559753,46.198290184722055,116.96477039172345,8.991913475394911,166.41215792547933,-23.29480086856769,153.92107630774467
3.722842704145055,16.754835158580885,96.87182888017229,10.554497531229828,13.334883128759303,192.14901361029092,-12.569192950455552,127.11814827826308
11.649321592168722,25.150107824496807,81.69327736575508,23.741189551963714,9.979728673231419,17.07765560249808,-14.205650313496761,122.04654291023053
18.254273614547632,29.457506401472678,65.19295944444193,122.44609589461673,0.05487149449081249,157.30486057253583,-40.37440709448873,156.42273100213853
28.935693476146923,43.01922332459273,32.27251701037994,60.34356539872118,10.788203743505477,94.89419718928457,-32.2415654022143,162.5337600602957
1.7340850814045066,38.55723284927574,64.47905543403284,35.61634325778002,9.046669108876687,26.376729939277915,-23.940244649297366,158.00518931832042
17.927405554170313,33.018445214776555,43.63752468746168,122.90089153575587,0.5343337184802117,82.71279727253359,-17.572952120156557,145.62848404596477
8.601711553474114,34.336938629467355,19.001780778233947,35.20294699572983,4.797079442369635,87.66308866012439,-42.69898550291519,157.68628501847112
19.72587192397048,6.682853564453078,54.27188843303047,123.41163091862622,12.295268356397504,59.96089787132064,-17.122577243654288,137.7919547697634
16.357665605221943,3.2112938971079714,22.785283090726935,128.1724539289218,6.500714210721696,73.41502076653126,-37.86091567577433,144.14345774084777
29.6876584496161,32.165454238071085,99.2413512966294,41.849378148066094,2.8486448346228443,208.9026341342232,-40.497478826361736,128.07937873555238
14.142168514002215,13.854640913958836,38.08716320795534,11.684752697913751,5.840957831081035,199.16600203755928,-27.7128835406059,135.08055563137012
24.866571816886328,5.473992466963558,7.9343191734884595,112.7376720509409,6.31725409265406,190.4074854459281,-31.859687818784597,163.0434863911637
28.860540366767516,5.68633894943528,61.40986401525484,60.645678899990784,1.775478063550019,126.27723470819048,-40.31344494975119,128.6842881625235
23.098985422596982,22.090514642836876,6.793230743537419,66.71031187501711,0.3719439489770415,157.01032214472056,-28.486586451033418,158.26665836399252
9.005519245550225,41.767913557823434,25.248747976581598,83.7613512981323,12.012668880782027,18.23950602731233,-13.451989451047641,160.9485484891618
1.987456053512778,39.95768518320771,92.2437151982442,106.20942403398512,10.853354643146417,51.480698978874386,-38.27960361229789,151.0131668037927
21.406263270681453,37.701808554974235,39.81688096157407,130.78140787968576,9.246125834202699,126.46521783060825,-19.22122522312448,138.45913234088522
18.257490414677815,35.56042064124668,75.83185347491589,120.88756635744161,5.851852053832254,63.994338626940284,-25.331806274886205,151.49734432320378
20.039458070976604,30.61235506989935,51.57947450093668,57.96889856345672,12.732188090010395,1.1165854486200026,-25.916417312138325,157.65274209695806
6.199912295283436,14.315574027363642,9.907357697862492,43.50283824143253,7.263777594920555,99.2865451184969,-18.10000611074801,125.17811361899709
13.22191890326945,18.536004216542526,29.881996339868458,57.068379283872474,10.160410220421472,105.44907353418887,-33.79798011793749,164.47661408610264
2.185517157170173,5.247713872264894,76.31829649775145,88.68465209669417,9.793636632514554,199.38383418013564,-30.222110880582417,123.85859387994385
4.383087333693737,10.375198654267079,69.9923377355921,120.43936523399412,2.0641108681608045,44.66451761774037,-24.69831928674324,154.42521783219445
29.637580122522493,9.162464051610703,2.135245483281426,96.03436309280049,2.7360724197885626,161.5685580191573,-41.77902924331539,130.18455408904455
16.99805227034119,4.98038306958355,5.034259721009169,109.81439841111474,9.045111949989368,110.43131535206595,-17.856592021209277,125.99539036268958
30.368499187701772,41.956674239573985,39.408496094279364,86.89046081123237,8.756028594928265,160.0974107748579,-38.857940115858746,159.79714074811812
-1.6431945528353076,12.48905502885928,8.369687387877843,97.86326149957439,13.502231194614536,124.74730790626137,-34.01797162761702,155.77073085631244
31.11971140006751,-0.2647902710755705,55.493879107302874,97.06146530185134,6.066134268014431,152.29520122483981,-17.72092995488945,151.57445416883422
22.586891217535655,43.51246108937949,29.885727622927828,28.079612304295367,2.077529628520277,117.19142771846269,-35.580648430928264,141.31681551718722
-6.435684099030213,27.897832746027984,15.597083989489828,78.14967971548674,1.620323371683264,188.34430062181357,-25.192910123030494,129.00596201738858
11.309872737722873,4.009809124359643,2.630920144367536,100.52498348247774,10.355439378381284,61.06390481614041,-28.96352135552374,157.1938222954668
-1.4936532973817416,32.07700325934437,64.4353433184433,18.841342853824102,8.078774828540617,55.90567623104853,-36.06808187216558,124.97503268068218
8.370018445304126,38.3411128639928,39.99791121792207,114.87722248620838,5.85192304589909,94.76927679013865,-34.52127966008683,131.72264602227017
1.0132799001772774,42.4432910235685,19.752956751113864,62.321460021489926,13.87186681784308,87.56818115911969,-24.38495100418912,126.85409320044627
1.899811082715992,44.83348707502541,62.360659686797135,59.71610861193005,7.374779996345822,187.77967098874686,-27.585582708032305,141.36298527982862
-5.2185946035008675,-0.19068153323289083,79.07728017996406,44.40427541134672,13.642625083987117,189.33112889710168,-27.73453427870941,128.64537461622254
20.899812178400374,27.224174748554898,26.041977950583476,29.07142334758322,11.004908904310124,71.00399934189903,-31.162367201714336,139.6971982209531
-3.8895710176174223,25.49236286950328,1.0199441228145116,128.38993815964858,10.908090410446494,85.84994171709246,-38.40877277537165,115.69998909679896
4.255290351484151,-1.853653010196138,14.313073012253414,16.333201451059196,11.200750844204123,173.12185441385452,-41.66287460086472,157.28684588789434
8.970437699096447,3.1031421403581616,47.946368410209224,9.606421339901303,13.35242626333164,148.9828992186038,-32.34212048843489,135.5800367311689
28.205318551720467,29.355879695232858,14.740448427742004,122.50990681705399,0.7670210853891072,132.87606242554173,-36.59330237065011,150.50322584751646
16.939840491971125,46.229730734209475,69.44382469972831,25.059019811260313,8.952075570617076,63.18945484341999,-34.90360733379832,148.7226360335565
18.648549643473654,29.082576148198623,73.39294445071879,36.47992201056266,12.665610181018248,209.2753080096337,-25.548194695415773,133.641099181104
8.611522775237827,21.9233802549816,94.81923060420213,124.71175437903476,5.219430521036087,192.52408823363243,-39.83632074024984,115.34428966557894
26.21129635546734,-0.8559985006288362,53.80191484949759,46.74235413173464,12.033837302980759,81.48035334589753,-26.667956716167847,164.26106173702897
-7.033474330066059,31.579206136659415,31.874682719218857,49.614377649771995,0.5451363129891461,29.32382307994056,-42.20666869064365,163.53793185271832
0.4799897584521773,1.0055715835194272,59.14635040546881,43.71253148856128,6.407947667550814,190.45597131066992,-38.94130047795113,155.6408432624127
30.52739750658457,14.509453054409711,58.292827121482816,109.72335700564068,10.705503290702456,71.45504628060723,-24.938920777933287,130.29605401899278
10.51552185566068,9.261719673829738,20.710369521794316,127.11290257024335,12.795028882084564,91.25013828296755,-20.05845066145942,143.47599616844525
29.435327105530675,22.406640616051813,99.63115929324779,48.16764797887825,3.5833587833369576,163.35534678845733,-40.66584383189123,150.6630810650074
-3.5173864819610756,15.14320414430864,88.86037230703765,34.649988906418855,10.349900232782554,210.45402593907482,-31.401817525594062,130.11796291668227
20.483985985798267,11.36358029973854,29.779325810321225,128.93074106922722,10.979769253300061,107.06954382635503,-13.349314889155863,144.37503636603387
